 x y RA Dec SNR flag e1 e2 size
   288.560425       90.8227844       133.539398      -4.76314068       250.231995       0.00000000       3.17142643E-02  -2.16080993E-02  0.267280549    
   185.718979       122.872429       133.544724      -4.76146555       139.737869       0.00000000       2.82595195E-02  -1.00379752E-03  0.255752861    
   1049.40417       183.587631       133.499924      -4.75866699       788.674133       0.00000000       2.75842007E-02  -2.91723907E-02  0.257953107    
   1119.98938       243.188171       133.496246      -4.75564480       866.129395       0.00000000       2.54026018E-02  -2.31436193E-02  0.261173069    
   1577.51208       273.271851       133.472519      -4.75424671       322.005035       0.00000000       3.52156274E-02  -2.29018666E-02  0.257157415    
   709.873474       373.973572       133.517471      -4.74882460       202.051224       0.00000000       3.66322212E-02  -3.41414586E-02  0.266995192    
   1585.37830       493.724762       133.472031      -4.74298000       509.856445       0.00000000       3.28669064E-02  -2.60194335E-02  0.257124901    
   612.423218       515.603210       133.522476      -4.74154902       922.440125       0.00000000       3.14806737E-02  -2.27412637E-02  0.259251833    
   1783.87451       518.887512       133.461716      -4.74174929       115.895828       0.00000000       3.75342853E-02  -4.98815672E-03  0.303095698    
   1520.98254       533.880737       133.475342      -4.74090767       886.218323       0.00000000       3.42825986E-02  -2.37805359E-02  0.260318935    
   803.885071       562.027588       133.512527      -4.73924065       532.555481       0.00000000       3.23019959E-02  -2.64388453E-02  0.258780926    
   71.0150223       555.601196       133.550537      -4.73930454       181.442215       0.00000000       3.10714822E-02  -3.09001934E-02  0.256007165    
   1586.52087       563.416931       133.471939      -4.73941565       103.992874       0.00000000       4.49400023E-02  -3.74654424E-03  0.275587320    
   1994.45361       599.134399       133.450775      -4.73770237       144.671326       0.00000000       3.97417247E-02  -1.85065791E-02  0.269136965    
   1776.40100       636.981323       133.462067      -4.73570633       314.816895       0.00000000       2.84149237E-02  -1.19038848E-02  0.255095214    
   529.284607       719.192261       133.526733      -4.73110342       457.107788       0.00000000       2.78271995E-02  -1.56213641E-02  0.259078622    
   1781.17419       772.868835       133.461761      -4.72875357       299.955902       0.00000000       1.70050114E-02  -2.06036158E-02  0.266257435    
   1792.25024       790.981934       133.461182      -4.72782993       1173.74438       0.00000000       2.58837137E-02  -2.47914419E-02  0.261927038    
   1194.29712       928.147644       133.492157      -4.72062826       243.888611       0.00000000       3.38901058E-02  -2.03282312E-02  0.256003141    
   1630.48096       939.495483       133.469528      -4.72017956       828.243286       0.00000000       2.15386599E-02  -2.50206981E-02  0.260129064    
   1628.17651       981.835693       133.469620      -4.71800995       254.149582       0.00000000       3.07492968E-02  -3.18351053E-02  0.256341368    
   833.343018       1053.85205       133.510849      -4.71407127       1280.22546       0.00000000       3.59905735E-02  -2.16912031E-02  0.257810235    
   1963.84167       1043.44922       133.452179      -4.71494770       155.798553       0.00000000       3.47173885E-02  -1.53985377E-02  0.285266995    
   1448.79480       1107.90771       133.478882      -4.71149731       1238.11035       0.00000000       2.95526125E-02  -2.90397014E-02  0.260350436    
   342.178345       1206.99890       133.536285      -4.70604944       560.634399       0.00000000       3.16757672E-02  -2.13400926E-02  0.255625725    
   600.887268       1227.75610       133.522858      -4.70507812       604.856689       0.00000000       2.92860866E-02  -1.19772116E-02  0.264132828    
   1022.45850       1259.09375       133.500961      -4.70361376       261.720581       0.00000000       3.05492543E-02  -2.43000444E-02  0.262530267    
   1163.10461       1322.26086       133.493637      -4.70042038       1072.21082       0.00000000       3.58570181E-02  -2.58958451E-02  0.259924799    
   826.706238       1318.16614       133.511108      -4.70051956       576.750244       0.00000000       3.52333933E-02  -1.94319896E-02  0.259957612    
   179.380478       1378.37292       133.544693      -4.69720173       142.399567       0.00000000       2.79561970E-02  -1.86871588E-02  0.257362753    
