 x y RA Dec SNR flag e1 e2 size
   771.007874       40.1093025       133.619522      -4.00319290       352.644287       0.00000000       4.43374701E-02  -9.27542895E-03  0.267019868    
   499.961700       72.9433441       133.633591      -4.00142288       1080.45105       0.00000000       4.72598672E-02  -1.20898234E-02  0.265128404    
   909.241333       90.5143204       133.612320      -4.00062418       1401.64526       0.00000000       3.70726325E-02  -5.76946232E-03  0.265985936    
   696.989319       127.083405       133.623337      -3.99867606       174.123611       0.00000000       3.71931754E-02  -2.47810408E-02  0.271134675    
   394.430664       135.082748       133.639053      -3.99818325       371.139130       0.00000000       2.70297565E-02  -6.14820886E-03  0.270475030    
   103.035576       137.966522       133.654175      -3.99796057       118.685532       0.00000000       4.14422788E-02  -1.53953694E-02  0.266311407    
   1770.77246       162.339706       133.567505      -3.99715471       445.685883       0.00000000       4.90592197E-02  -2.00364962E-02  0.265513986    
   2001.71033       243.784912       133.555481      -3.99301243       418.877472       0.00000000       4.75558341E-02  -1.29227731E-02  0.266363144    
   1944.68030       282.850342       133.558426      -3.99097586       463.880249       0.00000000       4.43694815E-02  -9.22850054E-03  0.270343393    
   994.544067       319.444641       133.607788      -3.98881340       937.838013       0.00000000       4.08219844E-02  -1.20466193E-02  0.264975786    
   1890.16248       397.733002       133.561218      -3.98502111       567.961304       0.00000000       4.84056361E-02  -1.39574353E-02  0.267360240    
   988.910156       421.654022       133.608047      -3.98352957       166.034256       0.00000000       4.29888144E-02  -5.71961340E-04  0.251385719    
   1545.01709       476.889648       133.579132      -3.98083019       611.585022       0.00000000       4.34934497E-02  -2.54720971E-02  0.269991308    
   848.161377       473.276764       133.615341      -3.98082471       278.166351       0.00000000       3.14762071E-02  -1.62123162E-02  0.271607637    
   1532.44568       500.698334       133.579773      -3.97959638       448.853119       0.00000000       4.04448621E-02  -7.18645053E-03  0.263512462    
   1710.61292       508.457611       133.570511      -3.97924662       635.464417       0.00000000       4.59457934E-02  -1.68366134E-02  0.268868148    
   591.744263       509.396545       133.628632      -3.97889161       192.323807       0.00000000       4.49381731E-02  -1.69157684E-02  0.267986059    
