 x y RA Dec SNR flag e1 e2 size
   1087.12244       28.1729965       133.822525      -4.00317001       661.996826       0.00000000       2.99289152E-02   2.29872530E-03  0.266420871    
   1221.03821       91.1487274       133.815582      -3.99994016       137.642441       0.00000000       3.74534018E-02  -6.31120056E-05  0.271109760    
   522.289307       120.627998       133.851624      -3.99832559       198.737442       0.00000000       2.72453018E-02   6.43721921E-03  0.275875956    
   971.128418       216.415878       133.828415      -3.99344254       119.052620       0.00000000       2.29388438E-02   1.73188895E-02  0.272225171    
   696.242615       221.559891       133.842590      -3.99314213       126.446648       0.00000000       4.17678729E-02  -5.45393268E-04  0.259688944    
   1969.37122       271.514404       133.776810      -3.99075007       688.699585       0.00000000       3.21607068E-02  -2.45330180E-03  0.268260568    
   1002.05096       275.707672       133.826782      -3.99038839       137.558746       0.00000000       1.46690411E-02  -1.61788554E-03  0.281225085    
   1880.90637       309.124329       133.781372      -3.98879409       473.321045       0.00000000       3.18556502E-02  -2.77563394E-03  0.263652116    
   451.243134       309.822357       133.855164      -3.98856306       254.046906       0.00000000       4.26146537E-02   2.87686521E-03  0.265540063    
   1453.20605       327.093597       133.803467      -3.98780060       334.851196       0.00000000       3.31852101E-02  -3.97118274E-03  0.262737840    
   1793.84546       331.818024       133.785858      -3.98760915       114.064873       0.00000000       4.85049412E-02   1.15863150E-02  0.260695726    
   844.879639       368.763763       133.834839      -3.98556995       182.543045       0.00000000       2.08469257E-02   2.02280935E-02  0.263676673    
   1437.57935       384.574188       133.804230      -3.98483324       422.416565       0.00000000       4.29761931E-02   6.46991469E-03  0.266127646    
   568.261963       391.897339       133.849091      -3.98434544       181.864700       0.00000000       1.08970674E-02   9.30952281E-03  0.261507452    
   1675.95520       426.635864       133.791901      -3.98269892       1084.08203       0.00000000       3.25699039E-02  -2.80543626E-03  0.260597140    
   1333.22046       436.755707       133.809601      -3.98212743       611.555603       0.00000000       2.85121240E-02   6.72660768E-03  0.269211829    
   1493.06921       442.289764       133.801346      -3.98186445       353.456970       0.00000000       2.74728462E-02   1.28944740E-02  0.271441489    
   1882.20215       453.966217       133.781219      -3.98132086       509.501526       0.00000000       3.74223478E-02   9.41277074E-04  0.265418649    
   1322.25916       493.641571       133.810135      -3.97919250       162.427628       0.00000000       3.76468152E-02   1.78890098E-02  0.268815309    
   130.563873       542.767578       133.871552      -3.97652817       244.708603       0.00000000       2.89226416E-02   1.21016223E-02  0.261863798    
   454.719696       653.111633       133.854782      -3.97087407       760.454407       0.00000000       3.15814987E-02   3.78797809E-03  0.269159794    
