 x y RA Dec SNR flag e1 e2 size
   1697.86816       167.500549       133.464554      -4.50065565       148.128540       0.00000000       2.24024653E-02  -2.80889310E-03  0.254071683    
   894.008728       237.636826       133.506378      -4.49676275       834.105591       0.00000000       3.25795896E-02  -9.42006335E-03  0.256586432    
   858.885010       283.378418       133.508194      -4.49438238       476.519073       0.00000000       3.13748010E-02  -1.38448458E-02  0.252036422    
   813.544800       406.967255       133.510513      -4.48796749       671.446350       0.00000000       3.47274207E-02  -1.00008426E-02  0.257207572    
   1181.98767       412.600586       133.491333      -4.48779917       150.294235       0.00000000       5.72431413E-03  -3.31538869E-03  0.258729666    
   1432.27686       426.223755       133.478287      -4.48717499       642.250916       0.00000000       3.27658989E-02  -7.67272105E-03  0.254320711    
   1741.02722       459.061401       133.462204      -4.48557234       128.101364       0.00000000       4.30613831E-02  -1.15628308E-02  0.252551794    
   1174.67688       496.016663       133.491684      -4.48347616       470.085205       0.00000000       3.15625034E-02  -8.41573440E-03  0.253814936    
   876.982666       512.888855       133.507172      -4.48250294       954.208679       0.00000000       3.18548866E-02  -8.85986071E-03  0.253843397    
   294.352325       522.078674       133.537506      -4.48182344       322.984558       0.00000000       3.29740383E-02  -8.86829454E-04  0.257453740    
   1637.51318       550.284851       133.467560      -4.48081493       122.823807       0.00000000       3.58897448E-02  -2.52350774E-02  0.248517334    
   393.062195       563.043457       133.532349      -4.47973728       173.695862       0.00000000       3.27167995E-02  -2.04290692E-02  0.260586828    
   1845.63147       571.813416       133.456726      -4.47976494       491.201141       0.00000000       2.67596077E-02  -9.94527619E-03  0.254496217    
   679.025635       594.038208       133.517456      -4.47823191       275.088440       0.00000000       3.71232815E-02  -2.23890319E-02  0.256166011    
   1963.25049       602.137207       133.450592      -4.47823000       666.544678       0.00000000       2.98097227E-02  -6.34184107E-03  0.253470868    
   1712.44592       733.104614       133.463593      -4.47136688       173.039978       0.00000000       3.32808271E-02  -5.02441730E-03  0.252987027    
   271.456116       784.119934       133.538605      -4.46824026       430.519226       0.00000000       3.21429670E-02  -8.20718985E-03  0.254005879    
   847.712830       802.401001       133.508606      -4.46749353       138.063431       0.00000000       2.70537958E-02  -1.12781916E-02  0.254559368    
   1811.45129       830.883728       133.458405      -4.46633148       510.574432       0.00000000       3.52726988E-02  -8.59784894E-03  0.255102724    
   931.581909       950.774536       133.504181      -4.45983219       404.258942       0.00000000       2.91966610E-02  -1.12282820E-02  0.255765766    
   545.588135       971.809021       133.524277      -4.45861006       211.086075       0.00000000       4.30169776E-02   1.46001112E-03  0.248999715    
   218.081818       987.890137       133.541321      -4.45766115       155.520187       0.00000000       1.83884799E-02  -1.35061387E-02  0.254999667    
   1284.62903       991.724365       133.485779      -4.45782709       176.560745       0.00000000       3.61811034E-02  -2.40544025E-02  0.254493266    
   881.099121       995.417542       133.506790      -4.45750141       172.757614       0.00000000       3.23338397E-02  -1.09647987E-02  0.255091131    
   914.550659       1011.08832       133.505051      -4.45670033       574.085876       0.00000000       3.58400382E-02  -1.51361963E-02  0.255185723    
   1422.12488       1046.98730       133.478607      -4.45500708       849.670715       0.00000000       3.23280953E-02  -7.23833870E-03  0.254346669    
   333.006256       1055.81201       133.535324      -4.45418119       416.635193       0.00000000       2.91149877E-02  -1.23311998E-02  0.259501576    
   1700.68359       1128.81592       133.464066      -4.45085382       1007.50000       0.00000000       4.24778014E-02  -1.71382595E-02  0.253685564    
   1260.16602       1112.78308       133.487015      -4.45154333       150.842712       0.00000000       4.63750921E-02  -1.06132599E-02  0.245523751    
   376.123322       1141.72949       133.533051      -4.44974232       205.290665       0.00000000       2.43762061E-02  -3.48766195E-03  0.254435211    
   1034.82715       1191.69702       133.498718      -4.44737720       564.363281       0.00000000       3.08633372E-02  -1.33336261E-02  0.258443624    
   1597.22583       1244.81689       133.469421      -4.44480705       200.810867       0.00000000       3.60717550E-02  -3.02448049E-02  0.252952129    
   864.390381       1245.20972       133.507584      -4.44454527       110.443466       0.00000000       2.93367449E-02  -8.81389529E-03  0.257171720    
   178.224579       1269.54688       133.543304      -4.44304514       1315.16760       0.00000000       3.23342718E-02  -9.57226288E-03  0.254195184    
   454.286194       1280.89771       133.528931      -4.44255400       219.679977       0.00000000       3.08915302E-02  -8.31013825E-03  0.262178302    
   313.755951       1354.56323       133.536224      -4.43868494       1196.38843       0.00000000       3.22437882E-02  -1.07265506E-02  0.258219153    
   104.076546       1346.70374       133.547150      -4.43901777       310.781433       0.00000000       3.64147238E-02  -2.92578200E-03  0.254123926    
   415.091339       1370.48145       133.530945      -4.43789482       105.563828       0.00000000       6.61475258E-03  -1.74779650E-02  0.267502487    
   370.477936       1403.37451       133.533249      -4.43617344       1116.36719       0.00000000       3.51045392E-02  -9.43394098E-03  0.256850660    
   1842.31604       1432.19910       133.456589      -4.43516731       163.922165       0.00000000       4.42794524E-02  -8.69205222E-03  0.260249168    
   579.490723       1493.04541       133.522339      -4.43159533       185.955826       0.00000000       4.10248302E-02   2.83143087E-03  0.255981833    
   201.841827       1560.31824       133.541977      -4.42797375       976.141235       0.00000000       3.79648060E-02  -1.15568386E-02  0.253843218    
   889.457336       1571.28784       133.506165      -4.42764235       256.689026       0.00000000       2.36408226E-02  -1.27916867E-02  0.250098258    
   615.846985       1605.45923       133.520401      -4.42577648       261.869415       0.00000000       3.34072299E-02   3.29125160E-03  0.256392688    
   847.487000       1680.65698       133.508316      -4.42195463       229.975662       0.00000000       3.42376865E-02   4.57082735E-03  0.258052379    
   1195.47046       1683.78394       133.490189      -4.42190838       188.100250       0.00000000       2.67609097E-02  -4.57987003E-03  0.256254971    
   611.778503       1739.19812       133.520569      -4.41883659       224.537537       0.00000000       4.18177135E-02  -1.84097867E-02  0.258792490    
   380.745453       1794.00476       133.532593      -4.41591358       321.270599       0.00000000       3.93668041E-02  -1.24519421E-02  0.254184008    
   330.717987       1855.67993       133.535172      -4.41269588       192.554489       0.00000000       4.29849215E-02   2.38515553E-03  0.254596800    
   716.276306       1865.72620       133.515091      -4.41230774       547.853027       0.00000000       3.45712528E-02  -5.26052108E-03  0.257110298    
   515.049500       1863.67346       133.525574      -4.41234493       152.390518       0.00000000       4.09814157E-02  -1.34479208E-02  0.257543325    
   1116.94385       1884.46277       133.494217      -4.41146994       999.128662       0.00000000       3.81947309E-02  -6.02440210E-03  0.255952448    
   332.632294       1877.94336       133.535065      -4.41154146       190.397186       0.00000000       3.06810848E-02  -9.44832992E-03  0.264183611    
   1848.34521       1918.61780       133.456100      -4.40993500       146.441727       0.00000000       3.53194959E-02  -9.05984174E-03  0.261690170    
   1667.65930       1943.83728       133.465500      -4.40856886       306.180573       0.00000000       4.07301188E-02  -9.76129062E-03  0.257589161    
   127.769066       1990.72046       133.545700      -4.40561724       756.807434       0.00000000       3.72956321E-02  -7.06631597E-03  0.254479587    
   1721.36792       1998.65283       133.462692      -4.40574121       151.838699       0.00000000       4.86569926E-02  -1.70649737E-02  0.261242956    
   1149.43896       2053.63379       133.492462      -4.40270138       104.768456       0.00000000       4.91812080E-02   5.40096778E-03  0.261268437    
